[2020-01-31 10:08:41] Linux 4.15.0-72-generic (node0.sharedlan.wall2-ilabt-iminds-be.wall1.ilabt.iminds.be) 	01/31/20 	_x86_64_	(16 CPU)
[2020-01-31 10:08:42] 
[2020-01-31 10:08:42] 10:08:41      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
[2020-01-31 10:12:36] 10:12:36    20001      3775      0.00      0.00  488256   82212   0.67  qrail-cli
[2020-01-31 10:12:37] 10:12:37    20001      3775      0.00      0.00  488256   82212   0.67  qrail-cli
[2020-01-31 10:12:38] 10:12:38    20001      3775      0.00      0.00  488256   82212   0.67  qrail-cli
[2020-01-31 10:12:39] 10:12:39    20001      3775      0.00      0.00  488256   82212   0.67  qrail-cli
[2020-01-31 10:12:40] 10:12:40    20001      3775      0.00      0.00  488256   82212   0.67  qrail-cli
[2020-01-31 10:12:41] 10:12:41    20001      3775      0.00      0.00  488256   82212   0.67  qrail-cli
[2020-01-31 10:12:42] 10:12:42    20001      3775      0.00      0.00  488256   82212   0.67  qrail-cli
[2020-01-31 10:12:43] 10:12:43    20001      3775     18.00      0.00  488256   82212   0.67  qrail-cli
[2020-01-31 10:12:44] 10:12:44    20001      3775      0.00      0.00  488256   82212   0.67  qrail-cli
[2020-01-31 10:12:45] 10:12:45    20001      3775      0.00      0.00  488256   82212   0.67  qrail-cli
[2020-01-31 10:12:46] 10:12:46    20001      3775      0.00      0.00  488256   82212   0.67  qrail-cli
[2020-01-31 10:12:47] 10:12:47    20001      3775      0.00      0.00  488256   82212   0.67  qrail-cli
